"text","score"
"RT @BarbaraAnn320: @IvankaTrump @faagifts @realDonaldTrump @EricTrump @DonaldJTrumpJr @LaraLeaTrump @DanScavino So happy for all of you and…",1
"@Bettyfinn007 @realDonaldTrump You need some stress relief when you'll be spending the next four years oppressing the less fortunate.",1
"@realDonaldTrump https://t.co/Je7A4dxUQO",0
"@yewkalaylee @realDonaldTrump our founding fathers were brilliant!",1
"Why oh why is Trump keeping this parasite? @realDonaldTrump you promised to drain swamp not revive the cancers in i… https://t.co/ycFES387GH",-1
"@yewkalaylee @realDonaldTrump YOU mean don't change it right? It won't be changing.",1
"@MaizedConfused @kgbt @realDonaldTrump That's a good looking bunch",1
"@JACKSBACK100 @jonathanweisman @realDonaldTrump Going well so far, don't ya think? They all seem to get along so well..",2
"RT @MissRogers34: @ChrisEvans @realDonaldTrump so true #ChrisEvansforpresident!!!!",0
"@ChrisEvans @realDonaldTrump so true #ChrisEvansforpresident!!!!",0
"@realDonaldTrump @nytimes IT WILL CHANGE IF THEY WANT TO STAY IN BUSINESS. THEY SRE LIKE AMBULANCE CHASERS ANYWAY.  WHICHEVER WAY WIND BLOWS",1
"@PKWalk @SenatorReid @realDonaldTrump Hateful diatribe?",-2
"@realDonaldTrump I don't see how we can unite. You split the country so far apart so that you could win. Good luck with that.",2
"@ThomTrue @SarahKSilverman @perlapell @realDonaldTrump Please let me apologize for the name. But how are they failures?  He looks ok to me.",-2
"@realDonaldTrump CONGRATULATIONS #IVOTEDTRUMP I hear you have some jobs we need Mental Health Ambassadors Only THREE Places For OCD HIRE ME",3
"@brunelldonald @transition2017 @realDonaldTrump Will be praying for you <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>",0
"@michlind2 @SheriffClarke @realDonaldTrump Keep your eyes closed and you'll never see what's in front of you https://t.co/IqoxWWtTAi",0
"@pari_passu @realDonaldTrump Did you think he'd become normal overnight?",0
"Friends of George Cushingberry Jr.: Congratulations President Elect Donald Trump @realDonaldTrump @thereval https://t.co/mNYIxY7Owh",2
"@realDonaldTrump Your personality disorder is showing. shut up and find someone to tell you when to shut up.",-1
"@realDonaldTrump John Bolton would be a great Secretary of State. He would be respected by other countries.",1
"6 members of Austin-area communist group charged with attacking @realDonaldTrump... https://t.co/McjiKaIWR3 by #EWErickson via @c0nvey",0
"RT @mrshobbs58: @RandPaul please allow @realDonaldTrump to assemble his team without adding fodder to #MSM. Many feel John Bolton a GREAT c…",1
"Before the campaign began everyone knew the rules, right? 

So @realDonaldTrump played exactly by the rules.
Didn't cheat, bribe or threaten",-1
"@EntheosShines @realDonaldTrump ASKING same question-Obama/Hillary/ Soros to END America-Only Muslims-FINALLY ENOUGH of We the People Awoke",1
"@CAPAction @blaha_b @JohnCornyn @RoyBlunt @SenJohnThune @SenJohnBarrasso @realDonaldTrump But...hate won.",1
"RT @mrshobbs58: @RandPaul please allow @realDonaldTrump to assemble his team without adding fodder to #MSM. Many feel John Bolton a GREAT c…",1
"@RandPaul please stop giving #MSM fodder against @realDonaldTrump choices. Let him pick his team. John Bolton does not deserve this from you",-1
"I still can't get past the @realDonaldTrump hair. Guess he does get away with bad decisions, even skirting past #draintheswamp",-1
".@realDonaldTrump @Reince @MikePenceVP --&gt; RT @PMgeezer: Obama still might be able to put (cont) https://t.co/PSib4AQLF9",0
"@RandPaul please allow @realDonaldTrump to assemble his team without adding fodder to #MSM. Many feel John Bolton a GREAT choice.",1
"RT @henery8th: @realDonaldTrump YOU WANT TOP CLEARANCE FOR YOU ""KIDS"" ????, WE DIDN'T HIRE YOUR FAMILY, WE HIRE JUST YOU, PLEASE RETHINK",2
"@realDonaldTrump YOU WANT TOP CLEARANCE FOR YOU ""KIDS"" ????, WE DIDN'T HIRE YOUR FAMILY, WE HIRE JUST YOU, PLEASE RETHINK",2
"@GMA @realDonaldTrump going to talk about it in his email he's covering up already?",0
"@TrishIntel @realDonaldTrump  Idea:  Trump calls Dem mayors, ""For each hour you have rioting streets, you lose X amount of Fed $$$ in 2017.",0
"@TrishIntel @realDonaldTrump  To Dumbass Elizabeth Warren:  THE DEMOCRATS LOST!!!!  PRES, HOUSE, and SENATE.  YOU HAVE NO MORE ""LEADERSHIP.""",-3
"@AllenWest @realDonaldTrump https://t.co/5tLQan4CXs",0
"@realDonaldTrump https://t.co/NlGoOB5YJU",0
"@DesignerDeb3 @Chrissy06699126 @foxandfriends @KrisKobach1787 @realDonaldTrump  Interesting cost map. Deport illegals, build infrastructure",1
"@realDonaldTrump I think you have more important things to be considering...like the job you won. You haven't a clue and I can smell fear.",0
"@realDonaldTrump Well at least you're humble about it. SMH",2
"@jaydee602 @Chrissy06699126 @WayneDupreeShow @realDonaldTrump  Racist card negated by THEIR racism.  Sexist card negated by Weiner and WJC..",-2
"@yelli1972 @doraleemememe @jim72182 @realDonaldTrump @SNLUpdate",0
"@realDonaldTrump Congrats again Mr. Trump. plz read my book ""Solutions for a better America"" amazon book store. BTW I wld lv 2 b energy zar",4
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"@realDonaldTrump Go Trump",1
"@SenSanders @realDonaldTrump https://t.co/8rcdQA2Uxs",0
"@ThomTrue @SarahKSilverman @perlapell @realDonaldTrump Explains his success, huh, Einstein?",1
"@realDonaldTrump lie tf again you would have lost",-2
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"RT @henery8th: INDRA NOOYI, OUR ASSOCIATION HAS DRANK OUR LAST PEPSI, INSTEAD OF WHINING ABOUT @realDonaldTrump   WAIT &amp; SEE WHAT HE IS GOI…",-1
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"@JohnFugelsang @aishatyler @realDonaldTrump Seriously? That's what you're resorting to? Grammar policing? Grow up already. He won.",1
"@FoxNews @realDonaldTrump i see the clown problem isn't over, keep it up sore loser clowns",-4
"@realDonaldTrump  if Hillary Clinton would have been elected she would have to be impeached after the FBI discovered her mistakes on email",-1
"@wabroussard1 @realDonaldTrump @CNN @MSNBC @amjoyshow @JoyAnnReid @maddow @hardball @POTUS @YouTube news: fascists employ propaganda",-2
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"RT @usa_dmc: @pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"@realDonaldTrump On the defense again? Sad!",-1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"@ChrisEvans @realDonaldTrump I love when Hollywood actors talk politics",1
"@UncleSamsChild @realDonaldTrump approve of the #DAPL",1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"Nice to see @realDonaldTrump's ilk are handling this election with so much adult maturity and not resorting to infa… https://t.co/j6g7w4XECA",1
"@LonestarLeslie @hale4jesus @realDonaldTrump Exactly, that's why I will continue to use the term Illegals.",0
"@newsbusters @MSNBC @realDonaldTrump does anyone watch or pay attention to MSNBC. If not, please dont foist them on us",-1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"As a Jewish-American, I am terrified of @realDonaldTrump's presidency. This is a halcyon age for racists, misogynis… https://t.co/VEmXna15jf",0
"@ChrisEvans @realDonaldTrump america would go into crisis",-1
"@ChrisEvans @realDonaldTrump no",0
"@_metafizik @HillaryClinton @realDonaldTrump @johnmac13 yes. I am progressive, but it isn't abt ideology. Shit candidate.",-3
"@ladygaga not sure what u believe is going to change when @realDonaldTrump takes over - Mid-America(which u ignore)has spoken #AmericaFirst",-2
"@ChrisEvans @realDonaldTrump shut up Chris......",0
"@nytimes @kevincorke HA, Ha! There's only unification with @realDonaldTrump on our side! You need to improve reporting &amp; come out of denial!",0
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"@ChrisEvans @realDonaldTrump whatever can be done to improve our situation as a nation..",1
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"Most likely going to pass the buck to @realDonaldTrump. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>
Apparently @BarackObama has given up as @POTUS. 
#NoDAPL… https://t.co/7o1zCxnCSg",0
"@seanhannity @realDonaldTrump  yeah they owe him big-time or a Donald would say Big League",1
"Wish @potus address #protests: #electoralvotes &amp; #Constitution. President Obama's press conference https://t.co/9N8tdqBVo9 @realDonaldTrump",-1
"@rushlimbaugh @BarackObama I'm 34, optimistic about moving out of my mom's place during president @realDonaldTrump Reagan like revolution",2
"@rushlimbaugh @BarackObama I'm excited for my new president @realDonaldTrump I'll be able to work more hours again, improved job market too.",4
"Tell @realDonaldTrump to reject Steve Bannon &amp; all racism in the White House. Sign the petition: https://t.co/8ZB3ToQRYm",-2
"@JoeNBC @esquire @realDonaldTrump @mike_pence He's not a diplomat, sorry. Send him to HLS or AG.",-2
"@realDonaldTrump I have a trump guitar made in Japan in 70's plays excellent Would love to play it for Donald and have him sign it",3
"Humanity strikes back at @realDonaldTrump. Join the #WorldToTrump open letter that’s sweeping the planet! #Trump https://t.co/2ohOQGx3DC",3
"@KeithOlbermann @RealBenCarson @mckaycoppins and Keith @realDonaldTrump has never run a federal agency either. Unintended shade thrown",0
"@meltedmarbles @realDonaldTrump The people voted for President Trump, Vice President Pence.",0
"Give @realDonaldTrump a chance they say. Within a week of the election Trump hires white supremacist @StephenBannon No Thank You!",2
"@VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump… https://t.co/Ny2erRe5eV",1
"RT @hempforfood: @TwistedPolitix @Change Hello President-elect @realDonaldTrump. How about elder statesman @RonPaul for Sec of State? That…",0
"@mustlovemoving @AlysiaStarnes @AverageSociopat @realDonaldTrump won the popular vote in enough of the right states. Now, I say good day!",6
"@NeatBaard @n_engelman @Skaarj_Elite @FoxNews @realDonaldTrump very well thought out argument you have there.",1
"RT @RobStickney: To all my veteran brothers &amp; sisters suffering, may @realDonaldTrump's victory provide true peace and hope, #thankaveteran…",2
"@SenWarren @realDonaldTrump https://t.co/MZJnvU4Lip",0
"RT @vrbenjamins: Data Speaks: #bigdata and Elections: We shine a light on @realDonaldTrump Trump and @HillaryClinton: https://t.co/1YgsEKF8…",2
"@realDonaldTrump Really? Stop tweeting! You're embarrassing yourself.",-1
"RT @hempforfood: @TwistedPolitix @Change Hello President-elect @realDonaldTrump. How about elder statesman @RonPaul for Sec of State? That…",0
"@pastormarkburns @realDonaldTrump America needs another prayer vigil. Will you get that going for us again?",0
"@SenWarren @realDonaldTrump burn!!!!!!",-1
"@pastormarkburns @realDonaldTrump 
AMEN!",0
"@TwistedPolitix @Change Hello President-elect @realDonaldTrump. How about elder statesman @RonPaul for Sec of State? That would be awesome.",1
"@BornToBeGOP @realDonaldTrump I believe we all need to learn another language in addition to English if not multiple",-1
"@realDonaldTrump #StopBannon https://t.co/gEjptZvbv2",0
"RT @gregmcneilly: What @realDonaldTrump got right about Democracy &amp; Democrats got wrong https://t.co/RfM2TT11gC",2
"@NICKIMINAJ @realDonaldTrump don't want you to go home. He want you to stop bleaching your skin and wearing white women's hair! @Tjsotomayor",0
"No #NeoCons!

If @realDonaldTrump was serious about #draintheswamp, then that means #freshblood in #WashingtonDC.… https://t.co/xddtfPEYpz",-1
"@realDonaldTrump ugh stop it!!",-1
"@realDonaldTrump Man's got a point.",1
"@RealTrentFlubbs doing good, kind of pissed i wasn't given credit @realDonaldTrump @truowes me for working hard on twitter. But its whatever",-1
"@realDonaldTrump @Reince @newtgingrich https://t.co/eQNi6khswZ",0
"@peterjhasson @BreitbartNews @realDonaldTrump @Reince The Alt-Left @nytimes @washingtonpost @USATODAY @DailyCaller FEARS whom they don't own",-1
"@mustlovemoving @realDonaldTrump @HillaryClinton @AlysiaStarnes @AverageSociopat @CNN @LeeWayneRyder Only in your version.",0
"@mustlovemoving @realDonaldTrump @HillaryClinton @AlysiaStarnes @AverageSociopat That is your meaning. Have you heard of #Representatives?",0
"@KeithOlbermann @realDonaldTrump @oldpicsarchive I almost choked on my fruit cup <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0
"@ShaneGoldmacher @natehodson @realDonaldTrump @SpeakerRyan Unity, Unity, Unity!",3
"@_Mikey1123_ @realDonaldTrump The left claims that the Electoral College is the only reason Trump won.",2
"My how time and conditions change Trump's opinion. He wouldn't change it for the world now, eh @realDonaldTrump ? W… https://t.co/gMmvQqyq2E",0
"RT @UriahCervantes: What is this #leftist trying to say? That our country is not a #democracy? That @realDonaldTrump is not legitimate and…",-2
"What is this #leftist trying to say? That our country is not a #democracy? That @realDonaldTrump is not legitimate… https://t.co/TQObIWLe55",-2
"@KellyannePolls @realDonaldTrump what are you planning, to sue half that damn country? Bring it on assholes! https://t.co/uTBTaFy1ER",-2
"I just got called by a""Stop Abortion"" group. A little soon for this I feel. Feelings too raw. @realDonaldTrump #women #freedom #roevwade",2
"@sullivanradio @realDonaldTrump  employ ins gone up. We have a new $6k ded, our meds not coved. Not  this before ACA. Pay more for less why?",-1
"@FoxNews @SteveScalise Including @realDonaldTrump 's crap?",-1
